review_id,business_id,user_id,user_name,rating,text,time_created,url,sentiment
L8pKyh8luYDYbxpTRaJ_Vg,guIlfz-cDfKTI78CmOQ3Jg,zkT-Ya38Wgo8T09Bf5tieQ,Victoria B.,5,"Wow!! My car is SPOTLESS. Great price, great service and amazing outcome! I reached out and was able to get an appointment for the same day. They came to my...",2020-01-18 16:56:04,https://www.yelp.com/biz/gw-auto-detailing-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=L8pKyh8luYDYbxpTRaJ_Vg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
SBb3ldk9dQDv4Es_di07JA,XyMe0wSx2DfYEj0rCsL0ag,J0VbVIpvoq8ByMH83lXR6g,Alejandro P.,5,Had a great experience here. I was pressed for time and needed my car detailed. I waited a bit longer than I should have and was between a rock and a hard...,2025-04-05 06:50:05,https://www.yelp.com/biz/dynasty-car-wash-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=SBb3ldk9dQDv4Es_di07JA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
ZNTJtfmoeufX7lGW8liyKQ,XyMe0wSx2DfYEj0rCsL0ag,xyPLphyTNZ2bIMVOumVttg,Patricia S.,4,"Great , nice job. 
He came and knew what to do..
A fantastic task to clean up my messy car. 
I requested service and within a few hours I had a clean car!!...",2025-03-06 16:02:02,https://www.yelp.com/biz/dynasty-car-wash-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=ZNTJtfmoeufX7lGW8liyKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
qV_-eV-Q_1bP8wZx0Jk2Hg,XyMe0wSx2DfYEj0rCsL0ag,ruidJR_MzwcviK7sAQ8MAA,Pk S.,1,"This girl tried to charge me $1,100 to clean the inside of a car. She's delusional and money hungry. All I wanted was a shampoo of the interior leather...",2025-05-11 03:45:25,https://www.yelp.com/biz/dynasty-car-wash-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=qV_-eV-Q_1bP8wZx0Jk2Hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
bryfPwp47WjaEijp24xE3w,XyMe0wSx2DfYEj0rCsL0ag,q6RbmrP6GbIvGkazTES09A,Kelly F.,5,"Great communication to set the service up, then the detailer arrived on time and did a very thorough job.  There were no hidden fees and my car looks brand...",2025-02-19 20:35:04,https://www.yelp.com/biz/dynasty-car-wash-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=bryfPwp47WjaEijp24xE3w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
GDwg3rG-p_GF_9-v104Nbw,41rp3wcTwU3P7JUGSADU3Q,5hgmAEW5_yAYhiRZhE14Vw,Michael Orr O.,4,Vehicles always spotless and cost is reasonable considering the washes are all by hand,2025-07-10 17:58:10,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=GDwg3rG-p_GF_9-v104Nbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
hbG4kfQMVY2EUz7vOz3jEw,41rp3wcTwU3P7JUGSADU3Q,FpTfaFZkwnif1dEU8WXnzw,Al A.,4,"Hard to find a place that washes by hand with no high pressure spray. They were meticulous and careful, I don't leave my baby with just anyone. Was very...",2024-01-25 13:49:06,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=hbG4kfQMVY2EUz7vOz3jEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
XmmFngPHRnlH1qWFowx3Dg,41rp3wcTwU3P7JUGSADU3Q,eFf5Qv09bqfU3oIQEQKfdQ,Fake A.,1,Chipped the paint on my brand new car then gave me the run around instead of owning up to it. Had me waiting for 2 hrs while the owner was 'on his way' and...,2024-12-31 08:03:29,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=XmmFngPHRnlH1qWFowx3Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
DoMFndGoY_GBEUyhZPQvUQ,41rp3wcTwU3P7JUGSADU3Q,PT-MY6F3OTfeYFgou1VvRA,Daniel D.,1,One of the worst car washes ever had on my vehicle. They used a dirty rag or shammy. Left scratches and swirl marks all over my entire car. Now I'll need to...,2024-05-06 03:33:08,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=DoMFndGoY_GBEUyhZPQvUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
ZhJToTMnw-aX3-CTOtxEvw,41rp3wcTwU3P7JUGSADU3Q,D9fQDnoqy7hMRpDWQd8N0Q,Derek S.,1,Usually happy with this place however today they broke the push button piece on my newly installed custom center console in my truck. Just installed two...,2024-05-14 07:25:11,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=ZhJToTMnw-aX3-CTOtxEvw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
EsJTGyK_DcJu7xly4j-H6w,41rp3wcTwU3P7JUGSADU3Q,FS-74h_bjJ3gbaFnFWXYpw,Kristijonas K.,1,I had to clean my car myself again. At least they gave me their own towels to show them how to clean it. The obvious dust stains that I requested to be...,2024-04-16 14:28:16,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=EsJTGyK_DcJu7xly4j-H6w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
wGxSGlAeM0Tgb0dic4WZvA,41rp3wcTwU3P7JUGSADU3Q,eu2KOK_TPMARaCvxxPBEyA,Ashley A.,5,I've been coming here since I moved near the area And I love how they leave my car every time. I got a detailing a couple months ago and they left my car...,2022-04-10 13:08:40,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=wGxSGlAeM0Tgb0dic4WZvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
iMQQd8X8u8FnS-w98mgILQ,nXDVvVj_1K3OrzQ_qrhdnA,3NYqr3K9cud1Eao_-zx1Fw,Abedalla Z.,5,I had my cars cleaned by them amazing job they did like it was brand new from the dealership thank you so much guys I love it I highly recommend them!!,2022-02-24 16:10:43,https://www.yelp.com/biz/simply-more-detail-miramar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=iMQQd8X8u8FnS-w98mgILQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
3ss8xd2JpuN5r0OAKIep7Q,nXDVvVj_1K3OrzQ_qrhdnA,5KWAPf5pnUolsLd2P4JLkA,John C.,5,Khalid is the best detailer I have ever used in my 40+ years of owning an operating automobiles.  We had him do a complete detail on each of my family's car...,2022-08-22 08:16:13,https://www.yelp.com/biz/simply-more-detail-miramar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=3ss8xd2JpuN5r0OAKIep7Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
RiZvRCPzVisQoTQRKcl3NA,-B35Yop9qsgPfBXrvLmybQ,WfReo6S2d0hZab5MPu6scw,Christine G.,5,Crazy great! The car was filthy and now it looks new! Cleaned inside and out. Beautiful job.,2024-12-14 10:33:05,https://www.yelp.com/biz/south-miami-wash-west-little-river?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=RiZvRCPzVisQoTQRKcl3NA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
7NDlQk9D3R_Vwdbp70-Aow,f2QTz7oKY30W_gBw1mmIQw,WLdZICGZ3xS4_G8HaWgl9Q,Michael H.,5,"Used them before and will use them again. Courteous and knowledgeable. 
I enjoy exploring the multitude of car care products they offer.",2025-07-07 13:29:24,https://www.yelp.com/biz/detail-garage-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=7NDlQk9D3R_Vwdbp70-Aow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
lqUnIhQi0lcgPP2ykFlHIw,f2QTz7oKY30W_gBw1mmIQw,aPQXdaweQ5eLMX9SsJRF_w,Darryl G.,5,Detail Garage is the spot for all things auto detail.  I've followed them on YouTube for years and I am a loyal customer.  I have two details scheduled for...,2024-01-07 11:26:33,https://www.yelp.com/biz/detail-garage-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=lqUnIhQi0lcgPP2ykFlHIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
Q8Op0Kl7Dr4AjNF4D9MwVg,f2QTz7oKY30W_gBw1mmIQw,38CIjOaCC-TpulPOSGS-vA,Britt M.,2,"Hey there, 

Chemical guys is really a great brand the products and materials are amazing and defiantly does the job. 

However, this review is actually for...",2022-10-11 11:58:30,https://www.yelp.com/biz/detail-garage-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=Q8Op0Kl7Dr4AjNF4D9MwVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
wC_Uj_uwmQ-MuMlR5arGYg,f2QTz7oKY30W_gBw1mmIQw,ucswUg0cJD04-7wLC15a4w,Blake G.,5,"Stopped in to find an interior cleaner recommended by a buddy and was greeted by Ray. He was extremely approachable and knowledgeable on all the products,...",2021-02-24 08:34:58,https://www.yelp.com/biz/detail-garage-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=wC_Uj_uwmQ-MuMlR5arGYg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
Jksxz9pw41u63klGM-IQdQ,f2QTz7oKY30W_gBw1mmIQw,wMNF4b3aD5iP0J2OOz-k0A,Diana M.,5,Amazing helpful staff. Great products and variety. I always find what I'm looking for. On the higher end with pricing but well spent.,2021-07-20 15:03:09,https://www.yelp.com/biz/detail-garage-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=Jksxz9pw41u63klGM-IQdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
9y5YSjO1YpzRDTy2uv5s7g,bElTnnbZtttkkFavw7KrwQ,dabGJ8jVYXVPs0QfCxsO6w,Liss A.,5,"Very good service, they work very good I feel like I have a brand new car, I ask for a basic service and they have very good prices. I really recommend them.",2025-09-26 12:32:18,https://www.yelp.com/biz/premium-detailing-dania-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=9y5YSjO1YpzRDTy2uv5s7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
cE1UaTnCFn4TAdXC51afAg,gc6-8nwesQLgtxZKehQeSg,elF1ZcojjPqrJ5YbwAtxNg,James G.,5,"These guys are great. Showed up on time, finished expeditiously. Had two cars washed (detailed interior and exterior).

Totally reasonably priced given they...",2025-04-23 08:22:15,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=cE1UaTnCFn4TAdXC51afAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
-akm_cVvcFEpMejjh_VQQw,gc6-8nwesQLgtxZKehQeSg,IttmaSQPSG_MVJyOQJRK-Q,Dave G.,1,"I used Dream Brothers Automotive to repair a car ding and worked with the owner  Asiel.  When the company returned the car to me, for some reason told me...",2025-06-06 12:09:00,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=-akm_cVvcFEpMejjh_VQQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
3oozNupKMzMoK8Ezkh-j0g,gc6-8nwesQLgtxZKehQeSg,p0cBhpPnBHjSETJIfU_RSA,Ricardo C.,1,Terrible communication if your looking for reliable better look somewhere else unless you want to wait 2:30 hours,2024-11-02 06:05:01,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=3oozNupKMzMoK8Ezkh-j0g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
JdxrImkR2_4iUwQNdGtBMg,gc6-8nwesQLgtxZKehQeSg,j52ywtJb0HCJ0cn6sYABKA,Devin C.,5,Dream Bros automotive is amazing extremely flexible with their time and have great customer service. Being told by multiple other places that it would be...,2022-12-27 09:56:26,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=JdxrImkR2_4iUwQNdGtBMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
Vpi_bEKlkbCgsQ_g5dKXUw,gc6-8nwesQLgtxZKehQeSg,kocVb7IQnR4m65elba5Atg,Lorraine D.,1,I scheduled an appt to have Dream Bros come to my house to wash and wax my car. I made the appointment earlier in the week as I have very little time off...,2023-02-05 08:36:42,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=Vpi_bEKlkbCgsQ_g5dKXUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
3Ukw9FObNg3quibQ6W0EPA,gc6-8nwesQLgtxZKehQeSg,Ld5UlqBhKaH7dqLqg35xmQ,Chelsea T.,5,Roberto and his team do an amazing detailing job. My car had a ton of dog hair in it (super hard to get out of fabric seats) and they always do an...,2023-02-15 07:37:55,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=3Ukw9FObNg3quibQ6W0EPA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
86UtPvpadPhXYbleVCFXvw,gc6-8nwesQLgtxZKehQeSg,Gud2f8hNAuDp3WaQuloRXA,Alan S.,5,Roberto and the dream bros crew are true professionals.  They do a great job.  Always on time too!,2022-12-31 07:48:26,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=86UtPvpadPhXYbleVCFXvw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
4TZbPKPp1mswCaWnjIlCkw,DNSitn1hFn4waa_bwcbFTQ,wlYUNxUwEpVDFI33ZvnGmg,Sasha M.,5,"YES! 

The location is convenient, as you may drop your car off and enjoy your time over some lunch or shopping. 

First Class really lives up to its name...",2023-04-20 09:08:58,https://www.yelp.com/biz/first-class-detail-carwash-coral-gables?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=4TZbPKPp1mswCaWnjIlCkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
G6H4v3yBEhUThh2MSpF1xw,DNSitn1hFn4waa_bwcbFTQ,3VBRfznHeIqBa8oEk_RW9g,Nelson R.,4,"Finally, car wash that's quick, efficient, and friendly.

First Class did a great cleaning job! The interior and exterior wear shed off in a single morning...",2023-04-20 09:43:25,https://www.yelp.com/biz/first-class-detail-carwash-coral-gables?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=G6H4v3yBEhUThh2MSpF1xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
b1jv4DgN45sISxhIzPM77A,DNSitn1hFn4waa_bwcbFTQ,C5DX6iFh2zsMvbyWtFOVEA,Cristina C.,1,This one star review has nothing to do with the service the employees give. They're thorough in their cleaning and very helpful and friendly. However during...,2022-06-10 10:15:20,https://www.yelp.com/biz/first-class-detail-carwash-coral-gables?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=b1jv4DgN45sISxhIzPM77A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
ctmoV1KeXY7wCVDUNXt0kQ,DNSitn1hFn4waa_bwcbFTQ,47JR0dcAJdR5EJT8zgtzCg,Valery L.,5,Absolutely love coming here when I come to the mall. I'm super picky on how I like my car cleaned and they make sure to get every detail to the T. I have...,2023-04-17 07:54:31,https://www.yelp.com/biz/first-class-detail-carwash-coral-gables?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=ctmoV1KeXY7wCVDUNXt0kQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
yT-yUXmDH8bL94-yk3hYqQ,7ww8DGMMHt05wDYX9GHDug,T2ryJtdFUU6V__VatvH2lg,Genesis T.,5,"Steambull Brickell is the place to be to have a car wash and auto detailing. This steam detailing company in Miami offers all detailing services, ceramic...",2024-10-18 05:53:58,https://www.yelp.com/biz/steambull-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=yT-yUXmDH8bL94-yk3hYqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
J45A2f_MKk6WzAE2u_dzVA,M0BK3y97647Y4dZILDjmvA,BVqwoQiDcOU_28H7K6y2Yw,Checky U.,1,Well after yelping this place I found it to be a houseAnd the phone number keeps going straight to voicemail,2018-10-11 10:40:17,https://www.yelp.com/biz/mr-steam-car-wash-and-car-detailing-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=J45A2f_MKk6WzAE2u_dzVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
rc3-50M4-2ykrQR9F_hdhw,8esgSe7uHou8x_dMhTQYVg,DG1i4XHgIjqDyi44GWmbIQ,Sophia F.,5,"EcoZone Car Wash Review

I've had trouble finding a decent detailer since moving to Miami--especially one that comes directly to you. Every experience left...",2025-03-01 09:42:37,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=rc3-50M4-2ykrQR9F_hdhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
wIogw8njDC4h1QAPoIkvCA,8esgSe7uHou8x_dMhTQYVg,z5ItrEbu1Fj0YV7sltAD0A,Jordan H.,1,"Damaged my car in November,  said they would fix it but didn't. Do not recommend going here.",2025-05-19 20:37:30,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=wIogw8njDC4h1QAPoIkvCA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
g-ESUYNNWzcrvgQddKHwJQ,8esgSe7uHou8x_dMhTQYVg,R7TFHJVJxfwns1F9Vi9dpg,Anita P.,5,"Good work, nice place, great guys. I ordered the $90 Gold service (wash/wax, etc), and these guys delivered. They spent well over an hour getting the sand...",2024-10-03 20:09:17,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=g-ESUYNNWzcrvgQddKHwJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
VHum022jpgO8tl--NizjLw,8esgSe7uHou8x_dMhTQYVg,4VnwhSPV5xrEgMMLIfbhIA,Gio ..,5,"fast, efficient  and friendly and prices are very good 
i paid for the silver and it's just what i expected very good",2024-04-28 14:20:07,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=VHum022jpgO8tl--NizjLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
EAwTAkA8VWswDCFuUlAPTQ,8esgSe7uHou8x_dMhTQYVg,TxuxZnA2tzJti3jQXPHl-A,Flor P.,5,"Amazing service, the staff explained what my car needed and did just that. They have a great indoor space for you to wait for your car, which is the best....",2023-02-10 20:00:25,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=EAwTAkA8VWswDCFuUlAPTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
GEDnIbRBW17dYFYQFskiog,8esgSe7uHou8x_dMhTQYVg,hYRbFvJZGgJktISMQmQ--w,Matthew S.,5,"Orlando has a gem of a business here. He is 100% on top of it. Greeted with a smile, all services are explained to you. Once selected, they get right on it...",2022-04-08 09:32:03,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=GEDnIbRBW17dYFYQFskiog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
l0eLHsijQv_IH7gGlC_AHg,8esgSe7uHou8x_dMhTQYVg,wZyOr_0vDGqGtYMIYsUnRw,Willie W.,1,"Scratched my car during the wash, lied about it. Owner Orlando Arroyave admitted to scratching it, but refused to fix it, said the business is uninsured so...",2023-10-22 15:28:27,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=l0eLHsijQv_IH7gGlC_AHg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
pQjOakmHRjdBR3NWKywfqQ,uszp1LBiGlZBgbtE20AFVw,CeMB7Xo5y_SilGVjjOipWw,Robert T.,5,Had the best experience with this company. they are very friendly and professional. did a great job on my car. would definitely use them again and refer...,2019-07-01 08:17:02,https://www.yelp.com/biz/green-shine-miami-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=pQjOakmHRjdBR3NWKywfqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
5offQzB4PRSSB_LLKP4s6g,uszp1LBiGlZBgbtE20AFVw,E9d_jGkccPAWgeJPdMr-OA,James C.,5,"excellent service . good job with my car ,
highly recommended , and a good location,
ask for Dario , great guy and very detailing job.
offering additional...",2014-09-02 14:00:13,https://www.yelp.com/biz/green-shine-miami-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=5offQzB4PRSSB_LLKP4s6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
PrE_R5JIa-FdNQzWQJ9j4g,tpjR9uK_GeI4QUXc-h77fw,LTolkeuWiMN-6zupZf9wpg,Carlos S.,5,Finally found the truck I was looking for and waited to keep the paint and trim nice. Decided ceramic and 3m film was the way to go.  John talked me through...,2022-01-22 13:52:33,https://www.yelp.com/biz/detail-boutique-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=PrE_R5JIa-FdNQzWQJ9j4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
sGT6tg5YjN0vS0FkUNjyYw,NqtNqhiy867w3pYFLkvQOQ,sDlto4NMdz7bSN704EEI9w,Thomas Z.,5,"Let me start off by saying that I'm blown away by the quality of work laid down by Interior Magic. I have a 07 VW GTI and since moving to FL a year ago, my...",2015-07-28 13:05:06,https://www.yelp.com/biz/interior-magic-of-south-florida-davie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=sGT6tg5YjN0vS0FkUNjyYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
Hmjfzw-3vjl6toOekV2nog,NqtNqhiy867w3pYFLkvQOQ,7e8Ri8C3lmA-FhggnSmNFA,Bob B.,5,Incredible results and service from Interior Magic. I have taken my 2016 VW to two other interior detailers and neither could thoroughly clean the fabric...,2019-02-23 07:28:23,https://www.yelp.com/biz/interior-magic-of-south-florida-davie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=Hmjfzw-3vjl6toOekV2nog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
h3pg5LCiQD_9U1xJzweKPA,MqbXbCWgvlY6tflBnhK_tA,uABoGGsrjpmXUH0ib8aiVA,Gilbert U.,5,"Service Requested 5/5
Quality 5/5
Value 5/5

The best most advanced car wash to dare !!!",2025-01-22 20:56:44,https://www.yelp.com/biz/spuds-car-care-and-auto-detailing-miramar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=h3pg5LCiQD_9U1xJzweKPA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
TQANUfFzvg4hbXd0ZINc2w,gJ4OK-nQioG6lHpicx99rQ,KOdXDWz-uylOHRogr4RgtQ,Ann V.,5,"Excellent service. Terrell arrived on time and spent a long time working on both of our cars. My car, in particular, was a horror show. He did not judge,...",2017-11-21 14:18:01,https://www.yelp.com/biz/terrells-mobile-detailing-service-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=TQANUfFzvg4hbXd0ZINc2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
