review_id,business_id,user_id,user_name,rating,text,time_created,url,sentimiento
8mfh8umn6PK5QzEroyp_9Q,dU9fa1FYeVHXIQ8-X9ZhPA,ENm7Q9Pvth9ed0EFMR5gww,Bruno W.,5,"Absolutely blown away by the amazing service from Adam aka My Detail Guy!  Adam is courteous, punctual and a master of his craft.  He did such an amazing...",2021-03-27 12:43:13,https://www.yelp.com/biz/my-detail-guy-bradenton-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=8mfh8umn6PK5QzEroyp_9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
PFOr_52dEEh6HfvLqKD7YA,dU9fa1FYeVHXIQ8-X9ZhPA,eqz-1R5OXJRx8TNFAgDHLw,Sharon E.,5,"OMG! My car is beautiful!

Thank you again for the professional on-time service that you always deliver!

If you're looking for mobile detail service, look...",2015-10-26 15:21:48,https://www.yelp.com/biz/my-detail-guy-bradenton-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=PFOr_52dEEh6HfvLqKD7YA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
9IaM31QnrB3vpAakmZSQbA,dU9fa1FYeVHXIQ8-X9ZhPA,R_JEEvuAmZfKxuQ6UTdWTw,Erica O.,5,We had a great experience with My Detail Guy! Adam is very detail oriented. He made our not so clean car look great!  The mobile aspect is such a...,2021-05-19 09:33:33,https://www.yelp.com/biz/my-detail-guy-bradenton-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=9IaM31QnrB3vpAakmZSQbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
6VOaomy6EtYrtZVMZHo45w,dU9fa1FYeVHXIQ8-X9ZhPA,_WxlVfaIHfYumpmoBVzvIQ,Lance R.,5,Great job detailing my car! I would highly recommend My Detail Guy for your next detail! It was so nice to leave work and hop into my new car. Lol,2013-08-27 09:39:31,https://www.yelp.com/biz/my-detail-guy-bradenton-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=6VOaomy6EtYrtZVMZHo45w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
S6zxnKVH1KL8rFt3PtKjpA,dU9fa1FYeVHXIQ8-X9ZhPA,3EMVFGdGGHJsXKHIqdAgyA,Adam B.,5,I own a few of the exotics showed on this page. I have never had a better more professional detail company in my life. My detail guy is not only the most...,2016-02-25 19:20:01,https://www.yelp.com/biz/my-detail-guy-bradenton-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=S6zxnKVH1KL8rFt3PtKjpA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
L77UtoZ-A3_8O0Ceaj_e8w,WATojKa2kCAn512iw9b8BQ,nXJ38oCpxkPoCRnt7LzMQQ,Margaret B.,5,"I am thrilled with the work Elijah did today, detailing my vehicle. It's like having a new car.
He could not have been nicer. He was prompt, polite, and...",2025-04-08 13:47:05,https://www.yelp.com/biz/rags2-richardson-mobile-detailing-ocala-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=L77UtoZ-A3_8O0Ceaj_e8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
CSERDWIPqNdFN89P6l4nbg,WATojKa2kCAn512iw9b8BQ,IX8NzjRqdqd9IOiUw1HcFQ,Davison H.,5,Claude and his son got to work right away and about 4 hours later both my motorhome and SUV were shining inside and out. Finally I got someone to do  the...,2024-08-20 20:06:06,https://www.yelp.com/biz/rags2-richardson-mobile-detailing-ocala-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=CSERDWIPqNdFN89P6l4nbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
92ZdeDk8jWw8tQT0d1gcMg,5RESjH0cRDk9ulKMsQUSuw,ftiitD4ua2PbMsKfs43LRg,Larry G.,5,"I'll make this an easy review to read, these guys do magic, quickly and for a very fair price. 

The lease on one of our cars was done. Given all the places...",2019-07-01 06:08:14,https://www.yelp.com/biz/prontowash-tampa-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=92ZdeDk8jWw8tQT0d1gcMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
fe2lSgerexi7bAl9JUXApA,5RESjH0cRDk9ulKMsQUSuw,MCLEcxxB_G4V8TALDEe29Q,Tania P.,1,"Worst customer service, website does not work and when you call to schedule an appointment no one picks up",2025-09-26 07:28:24,https://www.yelp.com/biz/prontowash-tampa-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=fe2lSgerexi7bAl9JUXApA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
4BlxYBSpIDhQp-LEslIgTA,5RESjH0cRDk9ulKMsQUSuw,tZhcBRTrLjlBLQ_u4kwzTw,Sheryl H.,2,"The customer service needs a lot of work. I have been using this service for quite sometime At Wiregrass Mall, but the call center people are very rude and...",2025-03-18 11:11:08,https://www.yelp.com/biz/prontowash-tampa-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=4BlxYBSpIDhQp-LEslIgTA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
DYfjjeuHfv7OrrNX1uOvMQ,5RESjH0cRDk9ulKMsQUSuw,E16eY_djWZT0p6qHja6G6w,Jessie V.,3,"It was good, I guess expected I expected more for the price. I just bought a car that had a bad smell (cigarette + puppy), so I ordered an extensive detail,...",2021-02-09 15:36:20,https://www.yelp.com/biz/prontowash-tampa-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=DYfjjeuHfv7OrrNX1uOvMQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,neutral
D2EUwRSaP6ICOpSizAsDMw,5RESjH0cRDk9ulKMsQUSuw,tAbsmelp7clAjRppTMVZ9Q,JuanG R.,1,"It breaks my heart to post this review because the service was good, but this expensive car wash ended up costing me too much!!!! I came in with an...",2019-06-11 11:48:43,https://www.yelp.com/biz/prontowash-tampa-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=D2EUwRSaP6ICOpSizAsDMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,neutral
j0wdr1m36siP8eOiV7AX6g,5RESjH0cRDk9ulKMsQUSuw,ZnjAc0gR6qVtLlqcGrHyIw,Tuti R.,5,"The customer service was great.  

D'Andre listened to what was needed and he suggested something different.  Thank goodness I agreed.  

He along with...",2019-02-04 12:30:20,https://www.yelp.com/biz/prontowash-tampa-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=j0wdr1m36siP8eOiV7AX6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
U9yA34lS2DHIfE4j9zbR3Q,5RESjH0cRDk9ulKMsQUSuw,tdS1IG7KZOKs-Ia_FncedA,Sara T.,1,Joke of a company. DO NOT USE THEM! My mother bought me a gift certificate that I've been trying to use for over a year. They have made it impossible. First...,2023-02-07 09:13:12,https://www.yelp.com/biz/prontowash-tampa-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=U9yA34lS2DHIfE4j9zbR3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
mvCS-uOLcJ3xDneO5n73vA,Fi-LTtGqSQDFA7QdGyqvLQ,jSjCMvx1Iike6vquuFxWSg,Susan C.,5,"With two kids, two dogs, and an insane schedule, my car looked and smelled like we had been living in it. Every interior surface was covered with dust,...",2017-06-28 18:31:43,https://www.yelp.com/biz/jays-auto-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=mvCS-uOLcJ3xDneO5n73vA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,neutral
ppGz-MBqx63a_uSGPqzbjw,Fi-LTtGqSQDFA7QdGyqvLQ,ps3LIJdYQo772KvxAeM18A,Carlos F.,5,"This young man is really on point! Jay showed up promptly at the time he stated he would be at my home, and went right to work on my car. For the next five...",2025-03-03 22:41:53,https://www.yelp.com/biz/jays-auto-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=ppGz-MBqx63a_uSGPqzbjw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
OoqrKEKzKKTfyMYfd41EPQ,Fi-LTtGqSQDFA7QdGyqvLQ,0Q5luKL8k4AknOcTCvMwSA,Tom G.,5,"My car looks better than new. A beautiful wax job and they cleaned all the interior seats and every single Nook and cranny
I cannot recommend anyone more highly",2022-12-28 12:14:30,https://www.yelp.com/biz/jays-auto-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=OoqrKEKzKKTfyMYfd41EPQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
o51NpO5IuqpH9Y3PN2Y67Q,Fi-LTtGqSQDFA7QdGyqvLQ,2OZmKSIYVkkyNYS7-CoEqA,Lisa P.,5,This was the best auto detailing I've ever had! He comes to your home so you never have to wait or find a ride. Jay was very responsive to my inquiry and...,2023-09-19 08:16:09,https://www.yelp.com/biz/jays-auto-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=o51NpO5IuqpH9Y3PN2Y67Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
-zTSDcyAphsPIRXcQwO-qA,Fi-LTtGqSQDFA7QdGyqvLQ,IE9UjhIWZB43AWAz7rGUyw,Gabe A.,5,Jay showed up and didn't leave until my car was sparkling clean inside and out.  Highly professional and keen to detail. Super happy with this service!,2022-09-18 16:51:44,https://www.yelp.com/biz/jays-auto-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=-zTSDcyAphsPIRXcQwO-qA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
72SyncE3VTCwOUbwuOYLlg,Fi-LTtGqSQDFA7QdGyqvLQ,lmqwbG7pBu-IdP9rIalhKA,Duane D.,5,This detail was really fantastic. I had a complete interior and exterior detail with ceramic coating. My car looked like new. The staff was super friendly....,2022-06-28 13:23:09,https://www.yelp.com/biz/jays-auto-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=72SyncE3VTCwOUbwuOYLlg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
AywPcG_qG19qOPJVY5A-kA,Fi-LTtGqSQDFA7QdGyqvLQ,Zta2ygpO-DMv8ZliUgQKEg,Sandy D.,5,Jay did both of my jeeps today. They look great. Thank you.,2023-06-28 16:23:29,https://www.yelp.com/biz/jays-auto-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=AywPcG_qG19qOPJVY5A-kA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
lLMrfwEMk6cRdNIMKMzYHQ,R2X0TMzFe1rlQ9wIFIkiGQ,JjJtFyxSg9_W9SkoRw8Xfw,Mike,1,Requested a quote on an exterior detail & provided very specific description of the car & it's condition (it's ceramic coated & 18 mnths old). Actually have...,2025-07-24 13:18:10,https://www.yelp.com/biz/nice-and-precise-detailing-homosassa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=lLMrfwEMk6cRdNIMKMzYHQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
8waq0SG7XIZt1DTbqSONig,R2X0TMzFe1rlQ9wIFIkiGQ,FdwsrB_J_V4M0wWkgzjojA,Mike H.,4,"Hard worker, greatly improved the sun worn gel coat on my RV with extra effort & the right products.  Also detailed the interior & bed cover on my truck,...",2025-04-12 06:44:57,https://www.yelp.com/biz/nice-and-precise-detailing-homosassa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=8waq0SG7XIZt1DTbqSONig&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
c-kbo1rrzoi2AznbOrWuXA,R2X0TMzFe1rlQ9wIFIkiGQ,_vgiiCKZ6VcW1MKZtccfXg,Jack,5,Exterior detailing including hand wax. Great job and reasonable pricing. Recommend them.,2024-08-23 20:16:22,https://www.yelp.com/biz/nice-and-precise-detailing-homosassa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=c-kbo1rrzoi2AznbOrWuXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
YCH-9kHJ5VPNdxsee8hQTA,R2X0TMzFe1rlQ9wIFIkiGQ,2ieaZ_UvK11YBKeShRt6Rg,Georgia B.,5,This is family owned and he does excellent and efficient work. I highly recommend them. I was very satisfied with the work and it's very reasonable in price.,2023-10-11 11:14:16,https://www.yelp.com/biz/nice-and-precise-detailing-homosassa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=YCH-9kHJ5VPNdxsee8hQTA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
1-GZ6rrRMrj43NANHFbJmQ,dGB5IFEvsSSbQMxIJsqWiw,axZIRbEfuQSPCd4CBOOR-g,Darren A.,5,"I've had my car detailed from a number of car detailing companies and not only did Max Monkeez our perform the previous companies, but they also completed...",2023-03-26 11:07:19,https://www.yelp.com/biz/wax-monkeez-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=1-GZ6rrRMrj43NANHFbJmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
bsEU3si0Lo5Lx5yOsjLSxw,_bpvD3aaB7TrUTD2Tx_hoQ,-v9WCdGB1GD8DzqfSgFjFg,Joy L.,5,"Thank you Daniel! Amazing job, very thorough and exceptional price. My car is so shiny and like new again",2023-09-15 04:17:10,https://www.yelp.com/biz/danielsons-auto-detail-safety-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=bsEU3si0Lo5Lx5yOsjLSxw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
cAEH6iyKXVl6HzIUfOfCOQ,_bpvD3aaB7TrUTD2Tx_hoQ,J9TVW_b1yihKP-QlW-1evA,Christina P.,5,"Great job!!!! Came out to the house, was very friendly. Did a thorough job! Can't wait to surprise my son's father with his truck that looks brand new!!",2019-06-07 13:31:23,https://www.yelp.com/biz/danielsons-auto-detail-safety-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=cAEH6iyKXVl6HzIUfOfCOQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
9V1XkXAZX4xWEXpTFBWT3w,_bpvD3aaB7TrUTD2Tx_hoQ,liiO51xHGxZs3mcluzLsKg,Christina S.,5,"WOW!  This is the guy to use if you want your car detailed!  SUPER clean and shiny!  Reasonable priced, honest and professional.  Mobile service that you...",2019-06-04 18:40:38,https://www.yelp.com/biz/danielsons-auto-detail-safety-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=9V1XkXAZX4xWEXpTFBWT3w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
zgbOS7kXLQjAL4d4urA3tQ,_bpvD3aaB7TrUTD2Tx_hoQ,zq_NruBHORqi_jiPvinMJg,Cat P.,5,"dan detailed my vehicle today. not sure where to start, if i could give 10 stars i would. my car looks like showroom quality. dan works very hard for a...",2019-02-28 14:30:43,https://www.yelp.com/biz/danielsons-auto-detail-safety-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=zgbOS7kXLQjAL4d4urA3tQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
WhI2V9Oe6XNr9x-FqNsUEA,tUY4qUikJnigQr-GjfTajg,wlWEqFhNq52VLM-RMzlogA,Christopher L.,5,This is by far the best auto detail service I ever got for my car. I haven't seen it this clean and new looking since I bought it. They really took care of...,2020-08-04 21:42:53,https://www.yelp.com/biz/on-point-auto-detail-hudson?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=WhI2V9Oe6XNr9x-FqNsUEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
Xhldf35zKH4GO6Za-BNTnA,tUY4qUikJnigQr-GjfTajg,gdk9hd4UkZZmaMa7i1aCsg,Irene M.,5,Great door-to-door service. The owner very hands on making sure the detailing of car was done right. Great job!,2019-05-07 12:57:56,https://www.yelp.com/biz/on-point-auto-detail-hudson?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=Xhldf35zKH4GO6Za-BNTnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
IYPc7lNXtxmKGQguXoSgmw,tUY4qUikJnigQr-GjfTajg,w2MTwFX9I812hIUHkDBqFA,Chris B.,5,"Rob Ramos did a great job! Reasonably priced, very responsive,  and a super nice guy. He cares about how beautiful your car should be and he gets it there....",2019-07-20 13:01:20,https://www.yelp.com/biz/on-point-auto-detail-hudson?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=IYPc7lNXtxmKGQguXoSgmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
jTz8fyosnJw6QRXs3Lk-Sw,tUY4qUikJnigQr-GjfTajg,9hYnKCj8GuYPmchKIWlunQ,Kristen P.,5,I can't get over how amazing this place is!! I got the premium inside and outside car detail and I'm honestly shocked at how good my car looks! I've beaten...,2020-12-02 13:53:39,https://www.yelp.com/biz/on-point-auto-detail-hudson?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=jTz8fyosnJw6QRXs3Lk-Sw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
bpclbtkMWo3Griz0vfajJA,tUY4qUikJnigQr-GjfTajg,A12MiPkyNcET1vrxKW4C5A,Debora S.,5,"Amazing! I remember when my car looked like this, when it came off the showroom floor in 2005. My car's exterior had turned chalky and dull from being out...",2019-01-15 12:47:02,https://www.yelp.com/biz/on-point-auto-detail-hudson?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=bpclbtkMWo3Griz0vfajJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
DxFv6qz7lmjkZ7-Np8PE4A,QIn3QRghsu3WgJ86tLwnCg,_nYqdH1d8JCv1LgWJwIuTg,Keesh K.,1,"I reached out to Rod about a mini detail and restoration of my headlights, he had me pay a deposit then showed on the day of our appointment 2hrs late. I...",2023-08-31 00:07:13,https://www.yelp.com/biz/let-rod-polish-em-off-mobile-ceramic-coatings-and-auto-detailing-lithia-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=DxFv6qz7lmjkZ7-Np8PE4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,negativo
7n_uRfI0HQ7sYfipYMzfDA,QIn3QRghsu3WgJ86tLwnCg,JnW0--jJ8Xcg0sJ19TCezg,Zaid N.,5,I reached out to various car detail companies in Tampa and Rod just had the best offer because he provided an all inclusive package that was reasonable. I...,2021-08-13 06:55:42,https://www.yelp.com/biz/let-rod-polish-em-off-mobile-ceramic-coatings-and-auto-detailing-lithia-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=7n_uRfI0HQ7sYfipYMzfDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
tsIWeJCIAxMmjFVxbR6iaQ,QIn3QRghsu3WgJ86tLwnCg,6AiqVb5IbBbajK2c8iM32A,Tiffiny B.,5,Rod knows how to clean a vehicle. He did a special coating that my new car needed to ensure it stayed clean on the outside. It was well worth the money. He...,2024-01-06 12:03:05,https://www.yelp.com/biz/let-rod-polish-em-off-mobile-ceramic-coatings-and-auto-detailing-lithia-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=tsIWeJCIAxMmjFVxbR6iaQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
vbB8lwIbQGwV_otukuBEow,QIn3QRghsu3WgJ86tLwnCg,pd8ibhwlJn9-tXgzDd2skw,Alex R.,5,"TLDR; Working with Rodney is as good as it gets. A true ""car valet"", Rodney was a polite, knowledgable, hard-working professional that took the time to make...",2020-07-09 13:03:08,https://www.yelp.com/biz/let-rod-polish-em-off-mobile-ceramic-coatings-and-auto-detailing-lithia-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=vbB8lwIbQGwV_otukuBEow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
m_rXb9cirY2Jx0aIwgTm3w,QIn3QRghsu3WgJ86tLwnCg,2ROBBp37gq4py4Qyjds1rQ,kip e.,5,"Car looks amazing!  Washed, Waxed and shined! Great value for the money!  I'm now a loyal customer!  +A!",2022-02-17 09:58:19,https://www.yelp.com/biz/let-rod-polish-em-off-mobile-ceramic-coatings-and-auto-detailing-lithia-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=m_rXb9cirY2Jx0aIwgTm3w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
GqLLBE5ds6NCkHT6exZFBA,QIn3QRghsu3WgJ86tLwnCg,ZJqZQOVTPcbObin6AGnzrg,Peter F.,5,Rodney responded immediately to my quote request. He offered a quick turn around for an appointment. My truck has been through some rough times between...,2019-10-31 17:32:25,https://www.yelp.com/biz/let-rod-polish-em-off-mobile-ceramic-coatings-and-auto-detailing-lithia-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=GqLLBE5ds6NCkHT6exZFBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
NYwzSJTtlS4rtJ9aA_nUOw,QIn3QRghsu3WgJ86tLwnCg,fnraEtX8XSQ4ZVN_MNzSIA,Jerry S.,5,Rod is an absolute perfectionist!!  Both of my vehicles look amazing inside and out. He is hard working and passionate about what he does. Can't imagine...,2022-05-14 13:58:05,https://www.yelp.com/biz/let-rod-polish-em-off-mobile-ceramic-coatings-and-auto-detailing-lithia-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=NYwzSJTtlS4rtJ9aA_nUOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
qFyTnwbxPfscYoAAksRhLw,eBgBRAix7rVZgG3WY5yUwg,DJA3u_dGUpGje0s-BvLQrQ,Sean F.,5,I submitted a car detailing project request on Yelp and these guys jumped on the project within and hour to complete it same day. They did an amazing job...,2024-12-29 04:56:00,https://www.yelp.com/biz/wax-auto-detailing-tampa-bay-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=qFyTnwbxPfscYoAAksRhLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
A56NO5dZlTMsdZQkVn2cJg,86ncLfyjcpkyPbw4KzMVvg,Nl_3TE2rUF63bmM680484A,Bill M.,5,So I have been looking for a mobile detailer that could come either come to our home or work. I read good things about Pat's so I decided to give them a...,2019-03-05 16:35:50,https://www.yelp.com/biz/pats-mobile-auto-salon-saint-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=A56NO5dZlTMsdZQkVn2cJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
qvRt8XiqkqGaRwaESxvkxw,86ncLfyjcpkyPbw4KzMVvg,tRsjVjYAnVM60sbdtqalHQ,Mimi H.,5,"Pat's Mobile Auto Salon

Positive: Professionalism, Punctuality, Quality, Value

I have had 2 knee surgeries in the past year.
My poor Jeep has been...",2020-07-29 09:54:38,https://www.yelp.com/biz/pats-mobile-auto-salon-saint-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=qvRt8XiqkqGaRwaESxvkxw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
qzPesYLreVqZ2DInimzZkw,86ncLfyjcpkyPbw4KzMVvg,6HB0EDVRS9eneuBoZ6AscA,Bill W.,5,Just had my 2003 GMC Yukon detailed by Chris from Pat's Mobile Auto Salon and I can't believe the awesome job he did. Car looks new. Chris did a very...,2018-10-15 11:55:47,https://www.yelp.com/biz/pats-mobile-auto-salon-saint-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=qzPesYLreVqZ2DInimzZkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
chY4mq9TxUkMrKNb0c-Hzw,86ncLfyjcpkyPbw4KzMVvg,70MejAqVj5pD9O2oNev7hQ,Scott P.,5,"Excellent experience all around. Pat was able to accommodate my unruly schedule, managing to exceed all of my expectations. We bought a used car that the...",2017-04-23 06:21:03,https://www.yelp.com/biz/pats-mobile-auto-salon-saint-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&hrid=chY4mq9TxUkMrKNb0c-Hzw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,positivo
