business_id,name,city,state,zip_code,categories,rating,review_count,latitude,longitude,url,source_city_query,source_variant,source_sort_by,review_count_from_reviews,sentiment,color
h3H0sK4zwRfk-ooJg3PXLQ,CleanPro Automotive Detailing,Hudson,FL,34667.0,"Auto Detailing, Car Wash",5.0,4,28.331672328524824,-82.67009112640966,https://www.yelp.com/biz/cleanpro-automotive-detailing-hudson?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,4,Positivo,"[0, 128, 0]"
qnXos2gpPJ5GbKG-pygFxQ,Auto Safe & Sound,Tampa,FL,33634.0,"Auto Detailing, Car Stereo Installation, Auto Upholstery",3.8,28,27.996971,-82.561485,https://www.yelp.com/biz/auto-safe-and-sound-tampa-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
TLPC3zAYnVcNhodlglP35A,First Class Detailing,Palm Harbor,FL,34683.0,"Car Wash, Auto Detailing, Car Window Tinting",4.1,7,28.064588,-82.7755469,https://www.yelp.com/biz/first-class-detailing-palm-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
JbhE8qGE0AJQQfTpLWlbpw,Shine On Your Time Mobile Detailing,Clearwater,FL,33755.0,Auto Detailing,5.0,5,27.979603,-82.779835,https://www.yelp.com/biz/shine-on-your-time-mobile-detailing-clearwater-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,5,Positivo,"[0, 128, 0]"
QkT2voPBHNH2hdb8oODzpw,Resurrection Auto Detailing,Tarpon Springs,FL,34698.0,Auto Detailing,4.8,10,28.14621925,-82.7566452,https://www.yelp.com/biz/resurrection-auto-detailing-tarpon-springs-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
iDlSQ5Bc571s9nM1FUk7-w,Auto Body Art,Largo,FL,33771.0,"Auto Detailing, Body Shops",0.0,0,27.9052,-82.76166,https://www.yelp.com/biz/auto-body-art-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
yUhNn30LM1MyWTKn6ObomA,Detail Daddy,Dunedin,FL,34698.0,Auto Detailing,4.4,14,28.0405311584473,-82.7865295410156,https://www.yelp.com/biz/detail-daddy-dunedin?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
YiKhyNpXw5WcgvNIZYlncg,Causeway Beach Wash,Dunedin,FL,34698.0,"Auto Detailing, Car Wash",3.7,21,28.05002,-82.78328,https://www.yelp.com/biz/causeway-beach-wash-dunedin-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
WWSlltLW_M0H_c5ByEC_-A,Upper Echelon Auto Detailing,Palm Harbor,FL,34683.0,"Auto Detailing, Body Shops",5.0,1,28.065317,-82.759908,https://www.yelp.com/biz/upper-echelon-auto-detailing-palm-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
8mk0fNUXTKV0vfAw0dFXvQ,Westchase Mobile Detailing,Tampa,FL,33635.0,Auto Detailing,0.0,0,28.02897,-82.61733,https://www.yelp.com/biz/westchase-mobile-detailing-tampa-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
sPDRkym8PtzerYRSARNkCQ,Chrome Crown Detailing,Oldsmar,FL,34677.0,"Auto Detailing, Car Wash",0.0,0,28.04137611,-82.68093872,https://www.yelp.com/biz/chrome-crown-detailing-oldsmar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
aC_3jOyr5laLqunnSbMP8A,Ultimate Auto Spa,Palm Harbor,FL,34684.0,Auto Detailing,5.0,3,28.083141,-82.73917,https://www.yelp.com/biz/ultimate-auto-spa-palm-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
cUqAdSz5i6NMWfHoAcfF-A,Two A Mobile Detailing,Largo,FL,33778.0,"Auto Detailing, Car Wash",0.0,0,27.8935516,-82.79645090000001,https://www.yelp.com/biz/two-a-mobile-detailing-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
ekLOTEfCZVLpuhu9f66LMQ,G Hand Car Wash,Dunedin,FL,34698.0,"Car Wash, Auto Detailing",2.1,11,28.01985,-82.74638,https://www.yelp.com/biz/g-hand-car-wash-dunedin?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Negativo,"[255, 0, 0]"
Dr2w7hDBRWrnRsf1cTJIyQ,OCD Detailing Solutions,St. Petersburg ,FL,33770.0,"Auto Detailing, Car Wash",0.0,0,27.77206993,-82.63848877,https://www.yelp.com/biz/ocd-detailing-solutions-st-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
3VWyiSejku2ZB1HP8ws3ag,Sunshine Car Wash,Clearwater,FL,33756.0,Car Wash,3.3,19,27.944926,-82.787933,https://www.yelp.com/biz/sunshine-car-wash-clearwater-6?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Neutral,"[255, 255, 0]"
Ly49VA-ihl5r2hGK7C9mbg,Main Street Xpress Wash,Dunedin,FL,33763.0,Car Wash,3.0,61,28.02047,-82.74643,https://www.yelp.com/biz/main-street-xpress-wash-dunedin?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Neutral,"[255, 255, 0]"
an6_kEfsNx00zXnTN8e8dg,Legacy Detailing,Tarpon Springs,FL,34689.0,"Auto Detailing, Car Wash",4.4,7,28.1544768,-82.7455398,https://www.yelp.com/biz/legacy-detailing-tarpon-springs?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
6w9We_uhqnGe1gi_Ure_gg,Wheel Tech,Clearwater,FL,33760.0,"Car Window Tinting, Auto Detailing, Wheel & Rim Repair",5.0,10,27.901590905174388,-82.71960588461009,https://www.yelp.com/biz/wheel-tech-clearwater-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
nKDVg_DMX0tijfZBEaL_yQ,Oleo - Mobile Oil Change and Detailing,Tampa,FL,33607.0,"Auto Detailing, Oil Change Stations",5.0,6,27.96064,-82.48062,https://www.yelp.com/biz/oleo-mobile-oil-change-and-detailing-tampa-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,6,Positivo,"[0, 128, 0]"
OxSXLJOKm522dWP1bUN5cQ,Auto Recon Detailing,Clearwater,FL,33755.0,"Auto Detailing, Car Wash, Pressure Washers",5.0,6,27.97204,-82.79471,https://www.yelp.com/biz/auto-recon-detailing-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,6,Positivo,"[0, 128, 0]"
v1JA3YOtnawECKt6dXKkpA,Troy’s Mobile Detailing,Seminole,FL,33772.0,"Car Wash, Auto Detailing",5.0,4,27.84461784,-82.79541016,https://www.yelp.com/biz/troy-s-mobile-detailing-seminole?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,4,Positivo,"[0, 128, 0]"
5EXNBAYri3E3iRL5SQW6vw,Clean Cars Auto Detailing,Clearwater,FL,33760.0,"Auto Detailing, Car Wash",3.5,13,27.91155,-82.71192,https://www.yelp.com/biz/clean-cars-auto-detailing-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Neutral,"[255, 255, 0]"
tZl2SmtUk1yj4lGWMYGCVw,Street Systems Detailing,Largo,FL,33771.0,"Auto Detailing, Car Wash",0.0,0,27.89751173766447,-82.73695479999999,https://www.yelp.com/biz/street-systems-detailing-largo-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
uwhfgBaTjyBXRTkq38aFBg,Peak 10 Mobile Detailing,Clearwater,FL,33761.0,Auto Detailing,0.0,0,28.03255272,-82.72647095,https://www.yelp.com/biz/peak-10-mobile-detailing-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
mYPkKKWTtWYVR-YG-__hew,Razor Sharp Detailing,Largo,FL,33778.0,"Auto Detailing, Car Wash",5.0,1,27.88448906,-82.79597473,https://www.yelp.com/biz/razor-sharp-detailing-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
Z29EwOcoFiwKkrkKRiiSfw,Wizard Wash Pros,Clearwater ,FL,33756.0,"Auto Detailing, Auto Upholstery, Car Wash",0.0,0,27.94749832,-82.78756714,https://www.yelp.com/biz/wizard-wash-pros-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
hV7LRQt147p5Jz5tYz2KkA,OnSite AutoBrite Mobile Detailing,Largo,FL,33771.0,"Auto Detailing, Pressure Washers",5.0,1,27.906883239746097,-82.76252746582031,https://www.yelp.com/biz/onsite-autobrite-mobile-detailing-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
6TLOEdmhlCOxx2pPupLkFA,Tampa Bay Mobile,Tampa Bay,FL,33765.0,"Auto Detailing, Car Window Tinting",3.7,12,27.98098,-82.75538,https://www.yelp.com/biz/tampa-bay-mobile-tampa-bay?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Neutral,"[255, 255, 0]"
NPTxKu7a1peNLpgN9iawMw,Above N Beyond Auto Detailing,Spring Hill,FL,34606.0,Auto Detailing,5.0,1,28.48018865995524,-82.610945,https://www.yelp.com/biz/above-n-beyond-auto-detailing-spring-hill?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
W97bg4XSvsr3TFCo9MI_mQ,Jax Wax Tampa Bay,Clearwater,FL,33761.0,"Auto Detailing, Auto Parts & Supplies",3.7,3,28.0151963,-82.7370619,https://www.yelp.com/biz/jax-wax-tampa-bay-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
qmBCIAiEYQnI6B7UCJ1dHA,CoaterZ,Palm Harbor,FL,34684.0,"Car Window Tinting, Vehicle Wraps, Auto Detailing",4.7,10,28.12038,-82.76208,https://www.yelp.com/biz/coaterz-palm-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
zJWmaNDmVhWzjhFLqgnIBg,Consistency Mobile Detail,Lithia,FL,33547.0,"Car Wash, Auto Detailing",4.7,24,27.7721675,-82.1496049,https://www.yelp.com/biz/consistency-detail-lithia-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
OiaskBkgakfmsBdcHS1fGA,Car Wash Detail Salon,Tampa,FL,33609.0,"Auto Detailing, Car Wash",5.0,1,27.9446795130725,-82.519925248945,https://www.yelp.com/biz/car-wash-detail-salon-tampa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
jf4DkFZmsjc5Fdlhon2xQQ,ProntoWash,Brandon,FL,33511.0,"Car Wash, Auto Detailing",3.8,37,27.9312971436785,-82.3234114174438,https://www.yelp.com/biz/prontowash-brandon?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
XMVEBbphlQYe_ENvTkRsnw,Woodie’s Wash Shack - 66th Street,St. Petersburg,FL,33709.0,Car Wash,4.0,69,27.82347551579633,-82.72796940386996,https://www.yelp.com/biz/woodie-s-wash-shack-66th-street-st-petersburg-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
MjHESpVohEQIfXjsHEVzHg,JCR Mobile Detailing,Largo,FL,33770.0,"Auto Detailing, Car Wash",5.0,1,27.92221,-82.79311,https://www.yelp.com/biz/jcr-mobile-detailing-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
Mkg9nDUCaT10N1kE0z4P6A,Main Street Xpress Wash ,Clearwater,FL,33759.0,Car Wash,2.5,41,27.9841634,-82.7084819,https://www.yelp.com/biz/main-street-xpress-wash-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Neutral,"[255, 255, 0]"
bp9QZsWztywhK_i4ge-7Ew,Peachkey Auto Detail,Tampa,FL,33604.0,"Auto Detailing, Car Wash",5.0,2,28.0168876647949,-82.456184387207,https://www.yelp.com/biz/peachkey-auto-detail-tampa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,2,Positivo,"[0, 128, 0]"
VPwiTwo8oaHoIzoGNSwADQ,A Game Auto Detailing,Oldsmar,FL,34677.0,Auto Detailing,5.0,1,28.0413761138916,-82.6809387207031,https://www.yelp.com/biz/a-game-auto-detailing-oldsmar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
AMNLtNhCVr2YAlqPzhhaIA,Tommy's Express® Car Wash,Largo,FL,33764.0,"Auto Detailing, Car Wash",2.4,31,27.9159115,-82.7316164,https://www.yelp.com/biz/tommys-express-car-wash-largo-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
l83ac9CQivVXca2jSwAldA,Affinity Mobile Detailing,Pinellas Park,FL,33781.0,Auto Detailing,1.0,1,27.9092876,-82.7397926,https://www.yelp.com/biz/affinity-mobile-detailing-pinellas-park-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Negativo,"[255, 0, 0]"
Qtu_-pcVj-jms1f0W7aRug,Showroom Fresh Professional Detailing,Land O' Lakes,FL,34638.0,Auto Detailing,4.6,10,28.2586401,-82.47919929355994,https://www.yelp.com/biz/showroom-fresh-professional-detailing-land-o-lakes-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
4ll4tl7ws00vEhMOioADtQ,Ray’s Classic Restorations,Largo,FL,33778.0,"Auto Repair, Auto Detailing, Body Shops",5.0,1,27.88369,-82.80087,https://www.yelp.com/biz/ray-s-classic-restorations-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Clearwater,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
AnofLe5qXkSUKJ7EpDT_qQ,Empire Car Wash,Melbourne,FL,32904.0,"Car Wash, Auto Detailing",4.7,6,28.087572,-80.672169,https://www.yelp.com/biz/empire-car-wash-melbourne-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,6,Positivo,"[0, 128, 0]"
zrstBvggkp8U3xhu3ieqCA,Phoenix Detailing,Melbourne,FL,32940.0,"Auto Detailing, Car Window Tinting",5.0,7,28.236217542324777,-80.68020486127295,https://www.yelp.com/biz/phoenix-detailing-melbourne?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
oWt3ejzuTWDBHYg3LEYfuw,TMCleansedrive,West Melbourne,FL,32904.0,"Auto Detailing, Car Wash",5.0,4,28.072413643950885,-80.6858536,https://www.yelp.com/biz/tmcleansedrive-west-melbourne?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,4,Positivo,"[0, 128, 0]"
Rr01xDJ66pvXgBjXtM2Zkw,On the spot mobile detailing,palm bay,FL,32909.0,"Auto Upholstery, Auto Detailing",5.0,1,27.96532067320906,-80.63801353360742,https://www.yelp.com/biz/on-the-spot-mobile-detailing-palm-bay-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
aN-v5k6MB3FM3bjLDXo5PQ,M&J's Mobile Car Detailing,Melbourne,FL,32935.0,"Car Wash, Auto Detailing",5.0,1,28.145694,-80.648431,https://www.yelp.com/biz/m-and-js-mobile-car-detailing-melbourne?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
NIVE_I_thIvgbHMvQShA4Q,Dolphin Mobile Detail,Melbourne,FL,32940.0,"Auto Detailing, Car Wash",4.5,17,28.2219385,-80.6752586,https://www.yelp.com/biz/dolphin-mobile-detail-melbourne?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
J0monSQEPkdxk2Xk11QcLA,Auto Pro Detailing,Palm Bay,FL,32907.0,Auto Detailing,5.0,2,27.999309,-80.627185,https://www.yelp.com/biz/auto-pro-detailing-northeast-palm-bay?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,2,Positivo,"[0, 128, 0]"
H1MvWcjf7r7CiFnQd1hG6A,Splash Mobile Pressure Washing & Detailing,Brevard County,FL,32935.0,"Pressure Washers, Auto Detailing",4.8,19,28.1551972834799,-80.6437441706657,https://www.yelp.com/biz/splash-mobile-pressure-washing-and-detailing-brevard-county-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
c6kBCZOGEkS2_BPV6j7VQA,Advanced Beachside Mobile Detailing,Melbourne,FL,32935.0,Auto Detailing,4.7,11,28.145694,-80.648431,https://www.yelp.com/biz/advanced-beachside-mobile-detailing-melbourne-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
NYfOzrsxa_9zl-ybyOlT5A,CEO Mobile Detailing,Palm Bay,FL,32907.0,Auto Detailing,5.0,1,28.015538151864824,-80.691833,https://www.yelp.com/biz/ceo-mobile-detailing-palm-bay?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
LbZkf3RgOaWWhJ2SZ347SQ,JL's Showroom Auto Salon,Melbourne,FL,32904.0,"Auto Detailing, Car Window Tinting, Vehicle Wraps",5.0,13,28.098855,-80.672025,https://www.yelp.com/biz/jls-showroom-auto-salon-melbourne?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
P62lq03wZrtAEI2BLn2_Cg,Palm Bay Car Wash and Detail Center,Palm Bay,FL,32905.0,"Auto Detailing, Car Wash",1.0,1,28.031227143235853,-80.62225801165677,https://www.yelp.com/biz/palm-bay-car-wash-and-detail-center-palm-bay?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,1,Negativo,"[255, 0, 0]"
I-3Va3HQ1YLzQpuyMnptIA,New Horizon Mobile Detailing,Melbourne,FL,32901.0,"Auto Detailing, Pressure Washers",5.0,1,28.07894,-80.6196,https://www.yelp.com/biz/new-horizon-mobile-detailing-melbourne-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Palm Bay,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
