business_id,name,address,city,state,zip_code,phone,categories,rating,review_count,price,latitude,longitude,url,source_city_query,source_variant,source_sort_by
oILIWlBdW1Y5s9mSS43Jig,Purple Brothers,"7313 NW 61st St Miami, FL 33166",Miami,FL,33166,(786) 580-9213,"Car Wash, Auto Detailing",5.0,1,,25.829418,-80.316023,https://www.yelp.com/biz/purple-brothers-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
32Ya0YsQiFHoRGiUrQm2SA,Supermann Mobile Auto Detailing / Car Wash,"Pembroke Pines, FL 33028",Pembroke Pines,FL,33028,(786) 222-9102,"Car Wash, Auto Detailing",4.2,418,,26.018525,-80.344884,https://www.yelp.com/biz/supermann-mobile-auto-detailing-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
wTIhCAIJkmy0xwDpcA5Zeg,Dubble Bubble Express Mobile Detail,"DelRay Beach, FL 33444",DelRay Beach,FL,33444,(561) 757-1280,"Auto Detailing, Car Wash",4.8,38,,26.4534759521484,-80.0800323486328,https://www.yelp.com/biz/dubble-bubble-express-mobile-detail-delray-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
VQoPG57KehNqE74UG12EFg,Refresh Car Wash,"8881 Pembroke Rd Pembroke Pines, FL 33025",Pembroke Pines,FL,33025,(954) 599-5604,"Auto Detailing, Car Wash",5.0,1,,25.99474,-80.2628,https://www.yelp.com/biz/refresh-car-wash-pembroke-pines-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
y_LkGr_iySkIfvlZkZlClw,M1 Car Wash Miami,"2001 Biscayne Blvd Miami, FL 33137",Miami,FL,33137,(786) 804-8806,"Auto Detailing, Car Wash",5.0,2,,25.7954,-80.18879,https://www.yelp.com/biz/m1-car-wash-miami-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
wpUoPm3CYvt4an-hzgy_bg,Jazz Wash,"Plantation , FL 33324",Plantation ,FL,33324,(754) 251-5252,"Car Wash, Auto Detailing, Car Window Tinting",4.7,14,,26.12815,-80.24516,https://www.yelp.com/biz/jazz-wash-plantation?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
Z4hBn1Tuq-oR6MIifbAlpQ,Raul Auto Interior,"285 NE 185th St bay 22 north miami, FL 33179",north miami,FL,33179,(786) 267-3885,"Auto Detailing, Auto Upholstery",4.5,10,,25.9453355,-80.19577690740968,https://www.yelp.com/biz/raul-auto-interior-north-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
kbsestH0hCr8vZSyaummtg,Mobile Car Detailing,"Miami Gardens, FL 33015",Miami Gardens,FL,33015,(786) 930-8183,"Car Wash, Auto Detailing",4.0,1,,25.92723274,-80.22848511,https://www.yelp.com/biz/mobile-car-detailing-miami-gardens-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
zSsFXnv1khpSJVRaju1Ehw,Island Shine Cleaning,"3861 NW 6th St Lauderhill, FL 33311",Lauderhill,FL,33311,(954) 675-1476,"Auto Detailing, Carpet Cleaning, Tiling",5.0,4,,26.128018056843285,-80.20031660000001,https://www.yelp.com/biz/island-shine-cleaning-lauderhill?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
Ntxy2kchaGP6L04dkQE69g,Noble Mobile Auto Spa,"Davie, FL 33314",Davie,FL,33314,(305) 354-6183,"Auto Detailing, Pressure Washers, Car Wash",5.0,11,,26.067655,-80.223084,https://www.yelp.com/biz/noble-mobile-auto-spa-davie-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
NAAFbVOox1Ylhm9EWjaaiw,Johnny Detailing,"3601 N Dixie Hwy Ste 4 Boca Raton, FL 33431",Boca Raton,FL,33431,(561) 516-0505,"Auto Detailing, Car Window Tinting, Vehicle Wraps",5.0,31,,26.3836199,-80.08234569999999,https://www.yelp.com/biz/johnny-detailing-boca-raton-16?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
eCHa9yFYvM3hiVBjkZKDWg,Octopus Mobile Car Wash and Detailing,"Doral, FL 33178",Doral,FL,33178,(786) 671-1767,"Auto Detailing, Car Wash",4.8,10,,25.8211307525635,-80.3325805664062,https://www.yelp.com/biz/octopus-mobile-car-wash-and-detailing-doral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
frN0-NOIvUqe_ZYt3FyIiQ,Ferrara Auto Spa,"2000 Sheridan St Ste 2 Hollywood, FL 33020",Hollywood,FL,33020,(954) 927-5265,"Car Wash, Auto Detailing",4.1,28,,26.033146240291675,-80.14783851165673,https://www.yelp.com/biz/ferrara-auto-spa-hollywood?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
kvk6adDTbm3rGFnTm5nkHQ,Premier Auto Spa,"Miami, FL 33167",Miami,FL,33167,(786) 484-6389,Car Wash,0.0,0,,25.885236,-80.236939,https://www.yelp.com/biz/premier-auto-spa-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
CgoXlpSL8ZdWaii7s7tVIA,Zea & Co. ,"Tamarac, FL 33321",Tamarac,FL,33321,(754) 204-1084,"Auto Detailing, Car Wash",5.0,3,,26.212031,-80.26964,https://www.yelp.com/biz/zea-and-co-tamarac-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
Z55c50YlQ7Sl-WSnqpYg0Q,Full Clean Master,"1950 W 56th St Hialeah, FL 33012",Hialeah,FL,33012,(786) 960-5020,"Pressure Washers, Car Wash, Auto Detailing",0.0,0,,25.8729055,-80.3216805,https://www.yelp.com/biz/full-clean-master-hialeah-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
oKFqtxQpSKSQhM7g3kS5IQ,Express Detailers,"Miramar, FL 33027",Miramar,FL,33027,(888) 414-7113,"Auto Detailing, Car Wash",3.5,98,,25.98501,-80.32012,https://www.yelp.com/biz/express-detailers-miramar-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
-K7mfGtIXiTD30ThNQk9gw,J & E Body shop Inc,"2665 W 76th St Hialeah, FL 33016",Hialeah,FL,33016,(305) 510-8968,"Body Shops, Auto Detailing, Auto Repair",5.0,7,,25.8915247,-80.3374491,https://www.yelp.com/biz/j-and-e-body-shop-inc-hialeah?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
4mtdxMlgc1lG6OkgVYde1w,Cool Car Wash Club,"1205 Ne 163rd St North Miami, FL 33162",North Miami,FL,33162,(305) 300-7310,"Car Wash, Auto Detailing",5.0,1,,25.9256202,-80.1752603,https://www.yelp.com/biz/cool-car-wash-club-north-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
rF4_St9AmfWBqYdtVG6TRw,Elegant Mobile Detail,"10127 Brookville Ln Boca Raton, FL 33428",Boca Raton,FL,33428,(561) 899-8358,"Auto Detailing, Car Wash",5.0,7,,26.32979,-80.20528,https://www.yelp.com/biz/elegant-mobile-detail-boca-raton-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
2IMI70N274PlL2yrOxDIqw,Mrs Clean Mobile Car Wash,"7210 NW 6th St Miami, FL 33126",Miami,FL,33126,(786) 458-0975,"Car Wash, Auto Detailing",5.0,1,,25.77799771144883,-80.26390347072447,https://www.yelp.com/biz/mrs-clean-mobile-car-wash-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
guIlfz-cDfKTI78CmOQ3Jg,GW Auto Detailing,"161 NW 6th St Miami, FL 33136",Miami,FL,33136,(786) 751-2555,"Auto Detailing, Car Wash",4.0,4,,25.7803273,-80.19735659999999,https://www.yelp.com/biz/gw-auto-detailing-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
XyMe0wSx2DfYEj0rCsL0ag,Dynasty Car Wash,"Miami, FL 33173",Miami,FL,33173,(305) 522-5424,"Car Wash, Auto Detailing",3.8,4,,25.702188,-80.357171,https://www.yelp.com/biz/dynasty-car-wash-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
JxxK43oOAtJboGkNBcKFkA,LuxeWash Car Detailing,"3752 San Simeon Weston, FL 33331",Weston,FL,33331,(305) 413-9955,"Auto Detailing, Car Wash, Car Window Tinting",0.0,0,,26.0702,-80.37493,https://www.yelp.com/biz/luxewash-car-detailing-weston?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
41rp3wcTwU3P7JUGSADU3Q,Mr Pro Car Wash,"18401 Pines Blvd Pembroke Pines, FL 33029",Pembroke Pines,FL,33029,(954) 988-0498,"Car Wash, Auto Detailing",3.1,17,,26.00823,-80.3935,https://www.yelp.com/biz/mr-pro-car-wash-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
nXDVvVj_1K3OrzQ_qrhdnA,Simply More Detail,"Miramar, FL 33029",Miramar,FL,33029,(954) 759-1360,"Auto Detailing, Car Wash",5.0,2,,26.01715,-80.39949,https://www.yelp.com/biz/simply-more-detail-miramar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
-B35Yop9qsgPfBXrvLmybQ,South Miami Wash,"9290 NW 93rd St West Little River, FL 33147",West Little River,FL,33147,(305) 798-3272,"Car Wash, Auto Detailing",5.0,1,,25.85861,-80.23804,https://www.yelp.com/biz/south-miami-wash-west-little-river?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
f2QTz7oKY30W_gBw1mmIQw,Detail Garage - Miami,"3901 NW 77th Ave Miami, FL 33166",Miami,FL,33166,(305) 818-0224,"Auto Detailing, Auto Parts & Supplies",4.4,5,,25.81016407805194,-80.31872579791013,https://www.yelp.com/biz/detail-garage-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
bElTnnbZtttkkFavw7KrwQ,Premium Detailing,"650 SE 12th St Dania Beach, FL 33004",Dania Beach,FL,33004,(561) 360-0456,"Car Wash, Auto Detailing",5.0,1,,26.0370668749432,-80.13176179999999,https://www.yelp.com/biz/premium-detailing-dania-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
gc6-8nwesQLgtxZKehQeSg,Dream Bros Automotive,"335 NE 25th St Miami Beach, FL 33139",Miami Beach,FL,33139,(305) 748-1633,"Auto Detailing, Car Wash, Tires",4.0,12,,25.801182,-80.188379,https://www.yelp.com/biz/dream-bros-automotive-miami-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
DNSitn1hFn4waa_bwcbFTQ,First Class Detail Carwash,"358 San Lorenzo Ave Coral Gables, FL 33146",Coral Gables,FL,33146,(786) 253-8107,"Auto Detailing, Car Wash",3.8,4,,25.732421914958778,-80.25970509999999,https://www.yelp.com/biz/first-class-detail-carwash-coral-gables?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
7ww8DGMMHt05wDYX9GHDug,Steambull,"1215 S Miami Ave Miami, FL 33130",Miami,FL,33130,(786) 972-7761,"Car Wash, Auto Detailing",5.0,1,,25.762095,-80.1931528,https://www.yelp.com/biz/steambull-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
qYVtZcDCgUzDqKgbISrXSw,Luxe Touch Auto Mobile Detailing,"12039 SW 132nd Ct Miami, FL 33186",Miami,FL,33186,(305) 338-3720,"Auto Detailing, Car Wash",0.0,0,,25.65593,-80.40839,https://www.yelp.com/biz/luxe-touch-auto-mobile-detailing-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
M0BK3y97647Y4dZILDjmvA,Mr Steam Car Wash & Car Detailing,"4603 SW 159th Ave Miami, FL 33185",Miami,FL,33185,(786) 365-5870,"Auto Detailing, Car Wash",1.0,1,,25.7216206,-80.4510727,https://www.yelp.com/biz/mr-steam-car-wash-and-car-detailing-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
6jKuy7IvBn-cNrCGe_j0eQ,SOFLO Auto Detailing,"Hallandale Beach, FL 33009",Hallandale Beach,FL,33009,(954) 799-2435,Auto Detailing,0.0,0,,25.985418,-80.14231,https://www.yelp.com/biz/soflo-auto-detailing-hallandale-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
8esgSe7uHou8x_dMhTQYVg,Ecozone,"222 SW 7th St Miami, FL 33130",Miami,FL,33130,(786) 642-9018,"Car Wash, Auto Detailing",4.1,20,,25.76709017920441,-80.19809442107658,https://www.yelp.com/biz/ecozone-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
14a8A-yWARD8hSASTZNx7A,The Magic Detailing 305,"Miami, FL 33147",Miami,FL,33147,(786) 825-4445,"Car Wash, Auto Detailing",0.0,0,,25.851416,-80.238206,https://www.yelp.com/biz/the-magic-detailing-305-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
uszp1LBiGlZBgbtE20AFVw,Green Shine,"Miami Beach, FL 33139",Miami Beach,FL,33139,(786) 263-1237,"Car Wash, Auto Detailing",5.0,2,,25.78521087397204,-80.14923437819245,https://www.yelp.com/biz/green-shine-miami-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
tpjR9uK_GeI4QUXc-h77fw,Detail Boutique,"2841 SW 69th Ct Miami, FL 33155",Miami,FL,33155,(305) 395-7717,Auto Detailing,5.0,1,,25.74382,-80.3078,https://www.yelp.com/biz/detail-boutique-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
NqtNqhiy867w3pYFLkvQOQ,Interior Magic of South Florida,"4611 S University Dr Ste 431 Davie, FL 33328",Davie,FL,33328,(678) 699-0210,"Auto Detailing, Windshield Installation & Repair, Wheel & Rim Repair",5.0,2,,26.0636848211288,-80.2523636072874,https://www.yelp.com/biz/interior-magic-of-south-florida-davie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
MqbXbCWgvlY6tflBnhK_tA,Spud's Car Care and Auto Detailing,"7990 Rivera Blvd Miramar, FL 33023",Miramar,FL,33023,(954) 589-7944,"Auto Detailing, Car Wash",5.0,1,,25.973646,-80.245854,https://www.yelp.com/biz/spuds-car-care-and-auto-detailing-miramar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
8V70S4ZR-C10rJXylh9gyg,Car Detailing And Ceramic,"4302 Hollywood Blvd Hollywood, FL 33021",Hollywood,FL,33021,(786) 405-6644,"Car Wash, Auto Detailing",0.0,0,,26.010063909619408,-80.18669200616823,https://www.yelp.com/biz/car-detailing-and-ceramic-hollywood?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Hialeah,term=car detailing,best_match
gJ4OK-nQioG6lHpicx99rQ,Terrell's Mobile Detailing Service,"Tallahassee, FL 32301",Tallahassee,FL,32301,(850) 300-8695,Auto Detailing,4.9,12,,30.4259853363037,-84.2516479492188,https://www.yelp.com/biz/terrells-mobile-detailing-service-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
4hT3arzEsbwZIDm0DuHsdQ,Frenchie's Auto Spa,"Tallahassee, FL 32301",Tallahassee,FL,32301,(850) 727-2914,"Auto Detailing, Car Wash",5.0,2,,30.425621,-84.258265,https://www.yelp.com/biz/frenchies-auto-spa-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
Y0f-QvB14lQvRzIlGihaZA,Harris & Sons Mobile Detailing,"Tallahassee, FL 32301",Tallahassee,FL,32301,(850) 443-5245,Auto Detailing,5.0,5,,30.43280029296875,-84.26301574707031,https://www.yelp.com/biz/harris-and-sons-mobile-detailing-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
JzOIoMoB4pZ_R1sScsfYhw,Super Clean Automotive SPA,"1772 Old Bainbridge Rd Tallahassee, FL 32303",Tallahassee,FL,32303,(850) 339-8639,"Auto Detailing, Car Wash",3.8,34,,30.4635477822459,-84.2994311079383,https://www.yelp.com/biz/super-clean-automotive-spa-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
DSkia0ka-fh-t6jW0Q8dhw,Peterson’s Auto Detailing,"3811 N Monroe St Tallahassee, FL 32303",Tallahassee,FL,32303,(229) 672-7444,"Auto Detailing, Car Wash",0.0,0,,30.500542,-84.327722,https://www.yelp.com/biz/peterson-s-auto-detailing-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
ZB_wwbG-8tbomidlOnJesw,Exquisite's Car Detailing,"1447 S Adams St Tallahassee, FL 32301",Tallahassee,FL,32301,(448) 666-3346,Auto Detailing,4.7,12,,30.42926,-84.28155,https://www.yelp.com/biz/exquisites-car-detailing-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
lwtfXuaB5AHT9ECJ8pJ4uw,Shawn's Precision Detailing,"Tallahassee, FL 32309",Tallahassee,FL,32309,(850) 295-2697,Auto Detailing,5.0,6,,30.51229,-84.22493,https://www.yelp.com/biz/shawns-precision-detailing-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
fq63FNPFArVVtFLkomVTrA,GlassHouse Automotive Detailing Group,"6401 West Tennessee St Tallahassee, FL 32304",Tallahassee,FL,32304,(386) 748-8431,"Car Wash, Auto Detailing",4.9,8,,30.455893903929834,-84.37683149864486,https://www.yelp.com/biz/glasshouse-automotive-detailing-group-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
dIZ2AVMHShsX3bu8hsSUFQ,Precision Automotive Detailing,"1980 Capital Cir NE Tallahassee, FL 32308",Tallahassee,FL,32308,(850) 329-5522,Auto Detailing,4.1,8,,30.47675,-84.23696,https://www.yelp.com/biz/precision-automotive-detailing-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
NJyL9k3iPtG3gWHwS9oRyQ,Tallahassee Auto Detailing,"2807 Capital Cir NE Tallahassee, FL 32308",Tallahassee,FL,32308,(850) 728-8323,"Car Wash, Auto Detailing",5.0,3,,30.491368,-84.23964,https://www.yelp.com/biz/tallahassee-auto-detailing-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
nQN_75f8BfRJs4pwWAi-6A,Teen Challenge Car Wash & Detail Shop,"4212 West Tennessee St Tallahassee, FL 32304",Tallahassee,FL,32304,(850) 329-5373,"Auto Detailing, Car Wash",4.8,4,,30.45993,-84.35775,https://www.yelp.com/biz/teen-challenge-car-wash-and-detail-shop-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
ub2J6WzZC_tgw365YkMCaQ,Partner's Auto Detailing,"3109 W Tennessee St Tallahassee, FL 32304",Tallahassee,FL,32304,(850) 339-7058,Auto Detailing,5.0,3,,30.4483709836275,-84.3169930591673,https://www.yelp.com/biz/partners-auto-detailing-tallahassee?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
VBW-MExqDpizjkdZuaMJ9w,Goodwill Car Wash,"606 Capital Cir NE Tallahassee, FL 32301",Tallahassee,FL,32301,(850) 361-2904,"Car Wash, Auto Detailing",5.0,1,,30.443018672737352,-84.2273872,https://www.yelp.com/biz/goodwill-car-wash-tallahassee-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
aTLcUt1HXZggTM964WZTfA,All Pro Detailing,"Tallahassee, FL 32305",Tallahassee,FL,32305,(850) 570-6617,"Car Wash, Auto Detailing",5.0,2,,30.333988895142745,-84.28705681389347,https://www.yelp.com/biz/all-pro-detailing-tallahassee-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Tallahassee,term=car detailing,best_match
